"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","applies_to","related_sections","verification_type","extraction_note"
"C15-15.3-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.3","SP-C15-15.3-6218b0f2","Workflow comments, system notes, and audit comments shall become immutable once recorded.","","Workflow comments, system notes, and audit comments shall become immutable once recorded.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Notes & Comments / All Documents","","Code / Runtime / UI",""
"C15-15.3-002","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.3","SP-C15-15.3-41b5deda","Internal notes visibility governed by platform authorization model.","","Internal notes visibility governed by platform authorization model.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notes & Comments / All Documents","","Documentation",""
"C15-15.4-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.4","SP-C15-15.4-4618fb0b","Generated exclusively by the platform; users must not manually create or modify.","","Generated exclusively by the platform; users must not manually create or modify.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Notes & Comments / All Documents","","Code / Runtime / UI",""
"C15-15.5-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.5","SP-C15-15.5-5b126e76","Notes and comments in chronological order within unified timeline (Chapter 22).","","Notes and comments in chronological order within unified timeline (Chapter 22).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notes & Comments / All Documents","","Documentation",""
"C15-15.6-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.6","SP-C15-15.6-aceefab2","Per type policy; workflow comments in timeline; print inclusion per module policy.","","Per type policy; workflow comments in timeline; print inclusion per module policy.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notes & Comments / All Documents","","Documentation",""
"C16-16.1-001","31","31","31","Part IV — Document Composition","16","Item Images","16.1","SP-C16-16.1-6198121c","Images support operational accuracy (especially count), not decoration.","","Images support operational accuracy (especially count), not decoration.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Item Master / Shared UX","","Documentation",""
"C16-16.2-001","31","31","31","Part IV — Document Composition","16","Item Images","16.2","SP-C16-16.2-b7e0b36c","Item images are Item Master data; must not be created or modified through transactional documents.","","Item images are Item Master data; must not be created or modified through transactional documents.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Code / Runtime / UI",""
"C16-16.3-001","31","31","31","Part IV — Document Composition","16","Item Images","16.3","SP-C16-16.3-b7ee651f","Single source: Item Master","","Single source: Item Master","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§16.3 item image rule.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Code / Runtime / UI",""
"C16-16.3-002","31","31","31","Part IV — Document Composition","16","Item Images","16.3","SP-C16-16.3-0d392d03","Thumbnails in operational screens where valuable","","Thumbnails in operational screens where valuable","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§16.3 item image rule.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Code / Runtime / UI",""
"C16-16.3-003","31","31","31","Part IV — Document Composition","16","Item Images","16.3","SP-C16-16.3-66110b47","Standardized placeholder when no image","","Standardized placeholder when no image","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§16.3 item image rule.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Code / Runtime / UI",""
"C16-16.3-004","31","31","31","Part IV — Document Composition","16","Item Images","16.3","SP-C16-16.3-cf72890c","Bulk upload may be supported","","Bulk upload may be supported","Explicit May","Optional Capability","atomic","","Manual Reviewed — Confirmed","§16.3 optional bulk upload capability.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Runtime",""
"C16-16.3-005","31","31","31","Part IV — Document Composition","16","Item Images","16.3","SP-C16-16.3-3d239478","Count sheet export/import compatibility when images included","","Count sheet export/import compatibility when images included","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§16.3 item image rule.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Code / Runtime / UI",""
"C16-16.3-006","31","31","31","Part IV — Document Composition","16","Item Images","16.3","SP-C16-16.3-164b5f94","Thumbnails in grids; not full resolution","","Thumbnails in grids; not full resolution","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§16.3 item image rule.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Code / Runtime / UI",""
"C16-16.3-007","31","31","31","Part IV — Document Composition","16","Item Images","16.3","SP-C16-16.3-cb339c68","Maximum 1 MB per image","","Maximum 1 MB per image","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§16.3 item image rule.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Code / Runtime / UI",""
"C16-16.3-008","31","31","31","Part IV — Document Composition","16","Item Images","16.3","SP-C16-16.3-44a3246d","Supported formats/dimensions per platform media policy","","Supported formats/dimensions per platform media policy","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§16.3 item image rule.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Code / Runtime / UI",""
"C16-16.3-009","31","31","31","Part IV — Document Composition","16","Item Images","16.3","SP-C16-16.3-5756e88a","Unified export behavior when image absent","","Unified export behavior when image absent","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§16.3 item image rule.","gate-a.2-semantic-engine","Yes","Item Master / Shared UX","","Code / Runtime / UI",""
"C17-17.1-001","32","32","32","Part V — System Interaction Standards","17","Keyboard Navigation","17.1","SP-C17-17.1-354cb252","All modules and shared experiences: documents, master data, settings, reports, dialogs.","","All modules and shared experiences: documents, master data, settings, reports, dialogs.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Keyboard Navigation / Shared UX","","Documentation",""
"C17-17.2-001","32","32","32","Part V — System Interaction Standards","17","Keyboard Navigation","17.2","SP-C17-17.2-cb033b3f","Keyboard-first","","Keyboard-first","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Keyboard Navigation / Shared UX","","Documentation",""
"C17-17.2-002","32","32","32","Part V — System Interaction Standards","17","Keyboard Navigation","17.2","SP-C17-17.2-cb033b3f","Enter → next field (not submit/post/delete)","","Enter → next field (not submit/post/delete)","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Keyboard Navigation / Shared UX","","Documentation",""
"C17-17.2-003","32","32","32","Part V — System Interaction Standards","17","Keyboard Navigation","17.2","SP-C17-17.2-cb033b3f","Enter at row end → next row or add row","","Enter at row end → next row or add row","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Keyboard Navigation / Shared UX","","Documentation",""
"C17-17.2-004","32","32","32","Part V — System Interaction Standards","17","Keyboard Navigation","17.2","SP-C17-17.2-cb033b3f","Shift+Enter → previous","","Shift+Enter → previous","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Keyboard Navigation / Shared UX","","Documentation",""
"C17-17.2-005","32","32","32","Part V — System Interaction Standards","17","Keyboard Navigation","17.2","SP-C17-17.2-cb033b3f","Enter in textarea → new line","","Enter in textarea → new line","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Keyboard Navigation / Shared UX","","Documentation",""
"C17-17.2-006","32","32","32","Part V — System Interaction Standards","17","Keyboard Navigation","17.2","SP-C17-17.2-cb033b3f","Esc closes lookup/calendar/small overlay","","Esc closes lookup/calendar/small overlay","Descriptive","Descriptive Context","span_member","Semicolon-separated list item.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Keyboard Navigation / Shared UX","","Documentation",""
