fresh_id,chapter,section,requirement_text,category,implementation_target,verification_type,status,severity,frontend_evidence,backend_evidence,database_evidence,runtime_evidence,governance_evidence,tenant_scope_tested,limitations,finding_id,recommended_next_action
C15-15.5-001,15,15.5,Notes and comments in chronological order within unified timeline (Chapter 22).,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C15-15.6-001,15,15.6,Per type policy,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C15-15.6-002,15,15.6,workflow comments in timeline,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C15-15.6-003,15,15.6,print inclusion per module policy.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C16-16.1-001,16,16.1,"Images support operational accuracy (especially count), not decoration.",Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C16-16.2-001,16,16.2,Item images are Item Master data,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C16-16.2-002,16,16.2,must not be created or modified through transactional documents.,Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/controllers/accWorkflowConfig.controller.js:11-13 [created] sha256=55853A223CB12D1B… — Keyword `created` from clause | OSE-backend/src/controllers/accWorkflowConfig.controller.js:15-17 [created] sha256=55853A223CB12D1B… — Keyword `created` from clause | OSE-backend/src/controllers/accWorkflowConfig.controller.js:63-65 [created] sha256=55853A223CB12D1B… — Keyword `created` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C16-16.3-001,16,16.3,Single source: Item Master,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C16-16.3-002,16,16.3,Thumbnails in operational screens where valuable,UX / Presentation Requirement,UI / UX,Documentation,UNVERIFIED / BLOCKED,Medium,,,,,,,Insufficient evidence to determine compliance,,
C16-16.3-003,16,16.3,Standardized placeholder when no image,UX / Presentation Requirement,UI / UX,Documentation,UNVERIFIED / BLOCKED,Medium,,,,,,,Insufficient evidence to determine compliance,,
C16-16.3-004,16,16.3,Bulk upload may be supported,Optional Capability,Runtime Behavior,Runtime,NOT APPLICABLE,Info,,,,,Register category_bucket=Optional Capability verified unchanged,,Optional capability — not mandatory for compliance,,
C16-16.3-005,16,16.3,Count sheet export/import compatibility when images included,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C16-16.3-006,16,16.3,Thumbnails in grids,UX / Presentation Requirement,UI / UX,Documentation,UNVERIFIED / BLOCKED,Medium,,,,,,,Insufficient evidence to determine compliance,,
C16-16.3-007,16,16.3,not full resolution,UX / Presentation Requirement,UI / UX,Documentation,UNVERIFIED / BLOCKED,Medium,,,,,,,Insufficient evidence to determine compliance,,
C16-16.3-008,16,16.3,Maximum 1 MB per image,Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/services/acc-assignment-lifecycle.service.js:152-154 [maximum] sha256=EA432CBE7212A668… — Keyword `maximum` from clause | OSE-backend/src/services/acc-assignment-membership-provision.service.js:86-88 [maximum] sha256=5A69588DC159A059… — Keyword `maximum` from clause | OSE-backend/src/services/breakage.service.js:1144-1146 [maximum] sha256=789C6093E4FF4A49… — Keyword `maximum` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C16-16.3-009,16,16.3,Supported formats/dimensions per platform media policy,Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/engines/assignment.validators.js:141-143 [supported] sha256=64FAECB6C05C02A9… — Keyword `supported` from clause | OSE-backend/src/engines/ur-audit.logger.js:8-10 [supported] sha256=25D9DF636F26AB21… — Keyword `supported` from clause | OSE-backend/src/engines/user-override.engine.js:5-7 [supported] sha256=748FDACD13CF433A… — Keyword `supported` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C16-16.3-010,16,16.3,Unified export behavior when image absent,Product Enforceable Requirement,Multiple,Documentation,UNVERIFIED / BLOCKED,Info,OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:129-129 [canDownloadEvidencePack] sha256=0A11327509DAFE67… — Required symbol `canDownloadEvidencePack` present | OSE-Frontend/src/app/features/grn/grn-detail/grn-detail.component.ts:131-131 [POSTED] sha256=0A11327509DAFE67… — Required symbol `POSTED` present; ,,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C17-17.1-001,17,17.1,"All modules and shared experiences: documents, master data, settings, reports, dialogs.",UX / Presentation Requirement,N/A,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.2-001,17,17.2,Keyboard-first,UX / Presentation Requirement,UI / UX,UI / UX,PARTIAL,Medium,OSE-Frontend/src/app/core/directives/keyboard-navigation.directive.ts:13-14 [appKeyboardNav] — directive exists | limitation: no [appKeyboardNav] on governed document shell templates,,,,,,Passing: directive/infrastructure exists; Failing: not wired on required document shells,FIND-003,
C17-17.2-002,17,17.2,Enter → next field (not submit/post/delete),UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.2-003,17,17.2,Enter at row end → next row or add row,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.2-004,17,17.2,Shift+Enter → previous,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.2-005,17,17.2,Enter in textarea → new line,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.2-006,17,17.2,Esc closes lookup/calendar/small overlay,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.2-007,17,17.2,Tab standard browser order,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.3-001,17,17.3,Keyboard behavior consistent across all modules,UX / Presentation Requirement,UI / UX,UI / UX,PARTIAL,Medium,OSE-Frontend/src/app/core/directives/keyboard-navigation.directive.ts:13-14 [appKeyboardNav] — directive exists | limitation: no [appKeyboardNav] on governed document shell templates,,,,,,Passing: directive/infrastructure exists; Failing: not wired on required document shells,FIND-003,
C17-17.3-002,17,17.3,Focus visually distinguishable,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.3-003,17,17.3,Skip disabled and hidden controls,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.3-004,17,17.3,Dialogs assign initial focus to primary interactive element,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C17-17.3-005,17,17.3,Global shortcuts centrally governed — modules must not introduce independent global shortcuts,Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-runtime/featureFlags.js:11-13 [global] sha256=2D98FAB4551A2CB6… — Keyword `global` from clause | OSE-backend/src/acc-runtime/featureFlags.js:136-138 [global] sha256=2D98FAB4551A2CB6… — Keyword `global` from clause | OSE-backend/src/acc-runtime/resolvePermissions.js:4-6 [global] sha256=465B7E58B7AD595E… — Keyword `global` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C17-17.4-001,17,17.4,Global shortcut catalog (future amendment).,Out of Scope,N/A,N/A,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C18-18.1-001,18,18.1,One error type → one display channel.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.1-002,18,18.1,Field validation maps to Inline display channel.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.1-003,18,18.1,Row validation maps to On row display channel.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.1-004,18,18.1,Document validation maps to Summary banner display channel.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.1-005,18,18.1,Confirmation maps to Dialog and is not validation.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.1-006,18,18.1,Success feedback governed by Chapter 20.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.1-007,18,18.1,System failure governed by Chapter 19.,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.2-001,18,18.2,Errors disappear when fixed,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.2-002,18,18.2,submit → focus first error,Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/base-role-permissions.js:38-40 [submit] sha256=6F8EB68A4ED527B7… — Keyword `submit` from clause | OSE-backend/src/acc-authority/base-role-permissions.js:47-49 [submit] sha256=6F8EB68A4ED527B7… — Keyword `submit` from clause | OSE-backend/src/acc-authority/base-role-permissions.js:57-59 [submit] sha256=6F8EB68A4ED527B7… — Keyword `submit` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.2-003,18,18.2,Many errors: banner shows count,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.2-003b,18,18.2,details at fields/rows,UX / Presentation Requirement,UI / UX,UI / UX,UNVERIFIED / BLOCKED,Medium,,,,,,,Behavioral requirement without runtime scenario evidence,,
C18-18.2-004,18,18.2,All messages support localization,Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,OSE-backend/src/services/auth.service.js:178-180 [messages] sha256=F38ED8A685ACB53B… — Keyword `messages` from clause | OSE-backend/src/services/auth.service.js:182-184 [messages] sha256=F38ED8A685ACB53B… — Keyword `messages` from clause | OSE-Frontend/src/app/core/guards/master-data-property-context.guard.ts:2-4 [messages] sha256=F91ADC63E76FCEE0… — Keyword `messages` from clause; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.2-005,18,18.2,Backend returns codes,Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/config/swagger.js:41-43 [backend] sha256=33A736F825E2BB2F… — Keyword `backend` from clause | OSE-backend/src/config/swagger.js:64-66 [backend] sha256=33A736F825E2BB2F… — Keyword `backend` from clause | OSE-backend/src/platform/timeline/timelineEntry.i18n-keys.js:4-6 [backend] sha256=99930BE4BBD141CE… — Keyword `backend` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C18-18.2-005b,18,18.2,platform presents translated text,Product Enforceable Requirement,Multiple,UI / UX,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/services/pdf/report-golden-language.js:56-58 [presents] sha256=19D512D9B395D62A… — Keyword `presents` from clause | OSE-backend/src/services/pdf/report-golden-language.js:68-70 [presents] sha256=19D512D9B395D62A… — Keyword `presents` from clause | OSE-backend/src/services/pdf/report-golden-language.js:98-100 [presents] sha256=19D512D9B395D62A… — Keyword `presents` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
