"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C14-14.3-001","29","29","29","Part IV — Document Composition","14","Attachments","14.3","SP-C14-14.3-607e1ce9","State Typical rights Draft Add, replace, delete In review View, download Posted Read-only Posted attachments shall not be modified, replaced, or deleted.","","State Typical rights Draft Add, replace, delete In review View, download Posted Read-only Posted attachments shall not be modified, replaced, or deleted.","Explicit Must Not","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.3-002","29","29","29","Part IV — Document Composition","14","Attachments","14.3","SP-C14-14.3-f3360358","Required attachments must block submit when missing.","","Required attachments must block submit when missing.","Explicit Must","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.4-001","29","29","29","Part IV — Document Composition","14","Attachments","14.4","SP-C14-14.4-7c70b839","Platform shall enforce allowed types, maximum size, and maximum count (values in platform policy, not this Constitution).","","Platform shall enforce allowed types, maximum size, and maximum count (values in platform policy, not this Constitution).","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.5-001","29","29","29","Part IV — Document Composition","14","Attachments","14.5","SP-C14-14.5-f4b0d0c2","Uploaded files shall comply with platform security validation policy.","","Uploaded files shall comply with platform security validation policy.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.6-001","29","29","29","Part IV — Document Composition","14","Attachments","14.6","SP-C14-14.6-64727524","Download subject to same authorization as document view (and finer where required).","","Download subject to same authorization as document view (and finer where required).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Attachments / Platform","","Documentation",""
"C14-14.7-001","29","29","29","Part IV — Document Composition","14","Attachments","14.7","SP-C14-14.7-1435f030","Attachment lifecycle follows linked entity (document or line).","","Attachment lifecycle follows linked entity (document or line).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Attachments / Platform","","Documentation",""
"C14-14.8-001","29","29","29","Part IV — Document Composition","14","Attachments","14.8","SP-C14-14.8-compound-2dcc511f","Original filename may display","","Original filename may display","Explicit May","Optional Capability","span_member","§14.8 filename rule — atomic split.","Governance Approved","Optional capability approved.","DX OSE Governance Review (Gate A.3)","Yes","Runtime Behavior","Attachments / Platform","","Runtime",""
"C14-14.8-002","29","29","29","Part IV — Document Composition","14","Attachments","14.8","SP-C14-14.8-compound-2dcc511f","platform defines internal storage identity — filenames must not serve as internal identifiers.","","platform defines internal storage identity — filenames must not serve as internal identifiers.","Explicit Must Not","Product Enforceable Requirement","span_member","§14.8 filename rule — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.9-001","29","29","29","Part IV — Document Composition","14","Attachments","14.9","SP-C14-14.9-dfe715f4","All attachment operations auditable.","","All attachment operations auditable.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Attachments / Platform","","Documentation",""
"C14-14.10-001","29","29","29","Part IV — Document Composition","14","Attachments","14.10","SP-C14-14.10-74eab835","Preview UX details — UX Constitution.","","Preview UX details — UX Constitution.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Attachments / Platform","","N/A",""
"C15-15.1-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.1","SP-C15-15.1-a08ea676","Workflow comment, internal note, system note, audit comment.","","Workflow comment, internal note, system note, audit comment.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notes & Comments / All Documents","","Documentation",""
"C15-15.2-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.2","SP-C15-15.2-11409927","Reject, Send Back, Cancel — reason required where defined.","","Reject, Send Back, Cancel — reason required where defined.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Notes & Comments / All Documents","","Code / Runtime / UI",""
"C15-15.3-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.3","SP-C15-15.3-168817b0","Workflow comments, system notes, and audit comments shall become immutable once recorded.","","Workflow comments, system notes, and audit comments shall become immutable once recorded.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Notes & Comments / All Documents","","Code / Runtime / UI",""
"C15-15.3-002","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.3","SP-C15-15.3-9721aac2","Internal notes visibility governed by platform authorization model.","","Internal notes visibility governed by platform authorization model.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notes & Comments / All Documents","","Documentation",""
"C15-15.4-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.4","SP-C15-15.4-semi-4cf9f080","Generated exclusively by the platform","","Generated exclusively by the platform","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notes & Comments / All Documents","","Documentation",""
"C15-15.4-002","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.4","SP-C15-15.4-semi-4cf9f080","users must not manually create or modify.","","users must not manually create or modify.","Explicit Must Not","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Notes & Comments / All Documents","","Code / Runtime / UI",""
"C15-15.5-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.5","SP-C15-15.5-d945dd14","Notes and comments in chronological order within unified timeline (Chapter 22).","","Notes and comments in chronological order within unified timeline (Chapter 22).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notes & Comments / All Documents","","Documentation",""
"C15-15.6-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.6","SP-C15-15.6-semi-c572b3b3","Per type policy","","Per type policy","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notes & Comments / All Documents","","Documentation",""
"C15-15.6-002","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.6","SP-C15-15.6-semi-c572b3b3","workflow comments in timeline","","workflow comments in timeline","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notes & Comments / All Documents","","Documentation",""
"C15-15.6-003","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.6","SP-C15-15.6-semi-c572b3b3","print inclusion per module policy.","","print inclusion per module policy.","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Notes & Comments / All Documents","","Documentation",""
"C16-16.1-001","31","31","31","Part IV — Document Composition","16","Item Images","16.1","SP-C16-16.1-f094580e","Images support operational accuracy (especially count), not decoration.","","Images support operational accuracy (especially count), not decoration.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Item Master / Shared UX","","Documentation",""
