"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C12-12.2-001","27","27","27","Part IV — Document Composition","12","Document Header","12.2","SP-C12-12.2-a05e0dac","Fixed order where applicable: document number, status, workflow step, created by/date, property, department, warehouse, related party, period, display currency, total value, quick actions.","","Fixed order where applicable: document number, status, workflow step, created by/date, property, department, warehouse, related party, period, display currency, total value, quick actions.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Header / All Documents","","Documentation",""
"C12-12.2-002","27","27","27","Part IV — Document Composition","12","Document Header","12.2","SP-C12-12.2-semi-f2b4b7ac","Optional fields omitted when not applicable","","Optional fields omitted when not applicable","Descriptive","UX / Presentation Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Corrected","Optional fields presentation rule.","DX OSE Governance Review (Gate A FINAL)","Yes","UI / UX","Document Header / All Documents","","Documentation",""
"C12-12.2-003","27","27","27","Part IV — Document Composition","12","Document Header","12.2","SP-C12-12.2-semi-f2b4b7ac","positions must not shift arbitrarily.","","positions must not shift arbitrarily.","Explicit Must Not","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.3-001","27","27","27","Part IV — Document Composition","12","Document Header","12.3","SP-C12-12.3-61c49ca5","System fields (document number, status, created by/at, posted by/at, etc.) — must not be usereditable.","","System fields (document number, status, created by/at, posted by/at, etc.) — must not be usereditable.","Explicit Must Not","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.3-002","27","27","27","Part IV — Document Composition","12","Document Header","12.3","SP-C12-12.3-cbb96b68","Business fields — subject to document rules and lifecycle.","","Business fields — subject to document rules and lifecycle.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Header / All Documents","","Documentation",""
"C12-12.3-003","27","27","27","Part IV — Document Composition","12","Document Header","12.3","SP-C12-12.3-d1e3d5ca","Mandatory vs optional — per document type in Workflow Contracts / module policy.","","Mandatory vs optional — per document type in Workflow Contracts / module policy.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Header / All Documents","","Documentation",""
"C12-12.4-001","27","27","27","Part IV — Document Composition","12","Document Header","12.4","SP-C12-12.4-71141637","Header fields shall become read-only once the document enters a non-editable lifecycle state unless explicitly governed otherwise.","","Header fields shall become read-only once the document enters a non-editable lifecycle state unless explicitly governed otherwise.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.5-001","27","27","27","Part IV — Document Composition","12","Document Header","12.5","SP-C12-12.5-bde6ef1c","Changes to property, department, warehouse after lines exist or after workflow progress must require confirmation and shall follow document business rules (see BDR for line-clear policies).","","Changes to property, department, warehouse after lines exist or after workflow progress must require confirmation and shall follow document business rules (see BDR for line-clear policies).","Explicit Must","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.6-001","27","27","27","Part IV — Document Composition","12","Document Header","12.6","SP-C12-12.6-2dca56f5","Header information and document lines shall remain logically consistent throughout the lifecycle unless explicitly governed otherwise.","","Header information and document lines shall remain logically consistent throughout the lifecycle unless explicitly governed otherwise.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.7-001","27","27","27","Part IV — Document Composition","12","Document Header","12.7","SP-C12-12.7-e1ec59df","Modules may add header fields provided standard header order and positions are preserved.","","Modules may add header fields provided standard header order and positions are preserved.","Explicit May","Optional Capability","atomic","","Governance Approved","Optional capability approved.","DX OSE Governance Review (Gate A.3)","Yes","Runtime Behavior","Document Header / All Documents","","Runtime",""
"C13-13.1-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.1","SP-C13-13.1-f253012c","Unified grid behavior for all line-based documents.","","Unified grid behavior for all line-based documents.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Lines / All Documents","","Documentation",""
"C13-13.2-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.2","SP-C13-13.2-dedb926e","Each line shall maintain a unique internal identity independent of display order or row number.","","Each line shall maintain a unique internal identity independent of display order or row number.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.2-002","28","28","28","Part IV — Document Composition","13","Document Lines","13.2","SP-C13-13.2-d7a525b2","Display order is presentation only.","","Display order is presentation only.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Lines / All Documents","","Documentation",""
"C13-13.3-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.3","SP-C13-13.3-d241d8c5","Column order, alignment, editable vs read-only, required columns, row validation, footer totals, add/delete, empty state, large datasets, keyboard navigation (Chapter 17).","","Column order, alignment, editable vs read-only, required columns, row validation, footer totals, add/delete, empty state, large datasets, keyboard navigation (Chapter 17).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Lines / All Documents","","Documentation",""
"C13-13.4-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.4","SP-C13-13.4-4e1ab380","Posted document lines shall be immutable.","","Posted document lines shall be immutable.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.4-002","28","28","28","Part IV — Document Composition","13","Document Lines","13.4","SP-C13-13.4-98413743","Corrections via new governed business transactions.","","Corrections via new governed business transactions.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Lines / All Documents","","Documentation",""
"C13-13.5-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.5","SP-C13-13.5-66ba431c","Line values and calculated fields shall recalculate automatically per governed business rules when relevant data changes.","","Line values and calculated fields shall recalculate automatically per governed business rules when relevant data changes.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.6-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.6","SP-C13-13.6-8a0bebb0","All lines shall remain consistent with governing business context in the header unless explicitly governed otherwise.","","All lines shall remain consistent with governing business context in the header unless explicitly governed otherwise.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.7-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.7","SP-C13-13.7-semi-9799b665","Document and line totals are system-calculated","","Document and line totals are system-calculated","Descriptive","Descriptive Context","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Lines / All Documents","","Documentation",""
"C13-13.7-002","28","28","28","Part IV — Document Composition","13","Document Lines","13.7","SP-C13-13.7-semi-9799b665","must not be directly user-editable.","","must not be directly user-editable.","Governance Definition","Governance Definition","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Governance definition approved.","DX OSE Governance Review (Gate A.3)","No","Governance Documentation","Document Lines / All Documents","","Documentation",""
