"fresh_id","chapter","section","requirement_text","category","implementation_target","verification_type","status","severity","frontend_evidence","backend_evidence","database_evidence","runtime_evidence","governance_evidence","tenant_scope_tested","limitations","finding_id","recommended_next_action"
"C18-18.1-001","18","18.1","One error type → one display channel.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.1-002","18","18.1","Field validation maps to Inline display channel.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.1-003","18","18.1","Row validation maps to On row display channel.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.1-004","18","18.1","Document validation maps to Summary banner display channel.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.1-005","18","18.1","Confirmation maps to Dialog and is not validation.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.1-006","18","18.1","Success feedback governed by Chapter 20.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.1-007","18","18.1","System failure governed by Chapter 19.","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.2-001","18","18.2","Errors disappear when fixed","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.2-002","18","18.2","submit → focus first error","Product Enforceable Requirement","Multiple","UI / UX","PARTIAL","Medium","","","","","","None — static audit pass","","FIND-002","None"
"C18-18.2-003","18","18.2","Many errors: banner shows count","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.2-003b","18","18.2","details at fields/rows","UX / Presentation Requirement","UI / UX","UI / UX","PARTIAL","Medium","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; interactive UI verification limited in B3.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","FIND-002","None"
"C18-18.2-004","18","18.2","All messages support localization","Product Enforceable Requirement","Multiple","UI / UX","PASS","Info","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","","None"
"C18-18.2-005","18","18.2","Backend returns codes","Product Enforceable Requirement","Multiple","UI / UX","PASS","Info","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","","None"
"C18-18.2-005b","18","18.2","platform presents translated text","Product Enforceable Requirement","Multiple","UI / UX","PASS","Info","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","","None"
"C18-18.2-006","18","18.2","Deterministic — same input + conditions → same result","Product Enforceable Requirement","Multiple","UI / UX","PASS","Info","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","","None"
"C18-18.2-007","18","18.2","Validation at data entry, workflow actions, posting per business rules","Product Enforceable Requirement","Multiple","UI / UX","PASS","Info","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","","None"
"C18-18.2-008","18","18.2","Client-side assists","Product Enforceable Requirement","Multiple","UI / UX","PASS","Info","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","","None"
"C18-18.2-008b","18","18.2","server-side authoritative","Product Enforceable Requirement","Multiple","UI / UX","PASS","Info","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","","None"
"C18-18.2-009","18","18.2","Messages in logical order (header → lines → document)","Product Enforceable Requirement","Multiple","UI / UX","PASS","Info","validation-channel.registry.ts; validation-orchestrator.service.ts; document-form-validation.util.ts","","","Static code review B1; targeted runtime blocked unless noted in runtime scenarios.","","None — static audit pass","runGovernedFormValidation not integrated across all document forms.","","None"
